ID,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,order_num_total,customer_value_total
10115,698743c2-ab5e-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-11-20,2020-10-15,2017-11-20,2020-10-15,1,1,"15,49","169,99",[KADIN],2,"185,48000000000002"
10116,be72c86e-a15b-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-21,2020-07-16,2020-07-16,2019-02-21,4,1,"218,96","479,96",[AKTIFSPOR],5,"698,92"
10117,1486e832-53dd-11ea-94d4-000d3a38a36f,Android App,Android App,2020-01-10,2021-01-15,2021-01-15,2020-01-10,1,1,"149,99","122,84",[AKTIFSPOR],2,"272,83000000000004"
10118,2d7e6662-ab09-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-12-01,2021-02-19,2020-08-07,2021-02-19,7,2,"170,97","583,93","[ERKEK,  KADIN]",9,"754,9"
10119,3869bdee-e382-11ea-8839-000d3a38a36f,Ios App,Offline,2020-12-11,2021-03-05,2020-12-11,2021-03-05,1,1,"400,98","187,85",[],2,"588,83"
1012,6e37959e-32ac-11eb-8e87-000d3a38a36f,Ios App,Offline,2020-11-29,2021-04-08,2020-11-29,2021-04-08,1,1,"119,99","188,99","[KADIN,  AKTIFSPOR]",2,"308,98"
10120,b8e5713e-4bca-11ea-a626-000d3a38a36f,Desktop,Desktop,2019-12-03,2020-06-03,2020-06-03,2019-12-03,1,1,"119,99","397,98","[ERKEK,  AKTIFSPOR]",2,"517,97"
10121,e1d529e2-2d3c-11ea-827e-000d3a38a36f,Android App,Offline,2019-03-14,2020-10-27,2020-10-19,2020-10-27,2,3,"485,9","367,91",[AKTIFSPOR],5,"853,81"
10122,717dc05c-52f6-11ea-9ade-000d3a38a36f,Android App,Android App,2019-12-11,2021-03-27,2021-03-27,2019-12-11,3,1,"45,97","743,7","[KADIN,  AKTIFSPOR]",4,"789,6700000000001"
10123,2ee679e4-aa2e-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-04-23,2021-05-06,2021-05-06,2020-12-15,4,2,"376,72","392,43","[ERKEK,  KADIN,  AKTIFSPOR]",6,"769,1500000000001"
10124,510bce80-9d35-11e9-9897-000d3a38a36f,Android App,Offline,2020-11-16,2021-04-07,2021-01-07,2021-04-07,1,3,"570,76","107,95","[ERKEK,  COCUK,  AKTIFSPOR]",4,"678,71"
10125,28f9dc0c-abc7-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-01-30,2020-12-03,2020-04-26,2020-12-03,2,2,"220,48","166,98",[ERKEK],4,"387,46"
10126,03b39e0a-e205-11e9-957d-000d3a38a36f,Mobile,Mobile,2019-09-28,2021-02-07,2021-02-07,2020-11-29,2,2,"229,98","199,98",[KADIN],4,"429,96"
10127,fa247d0e-2b84-11ea-853d-000d3a38a36f,Android App,Android App,2019-11-30,2020-06-19,2020-06-19,2019-12-07,1,2,"419,97","248,97","[COCUK,  KADIN]",3,"668,94"
10128,2fe7aa46-b12e-11e9-9757-000d3a38a36f,Android App,Offline,2020-05-21,2020-11-25,2020-10-26,2020-11-25,2,1,"70,74","255,95","[COCUK,  KADIN,  AKTIFSPOR]",3,"326,69"
10129,0e82ff9e-51b6-11ea-a243-000d3a38a36f,Ios App,Offline,2019-12-05,2020-10-05,2020-04-21,2020-10-05,1,2,"571,66","261,96","[ERKEK,  COCUK]",3,"833,6199999999999"
1013,3e7df226-184a-11ea-9213-000d3a38a36f,Android App,Android App,2019-11-17,2021-03-28,2021-03-28,2019-11-17,2,1,"134,98","672,82",[KADIN],3,"807,8000000000001"
10130,d1070026-2838-11ea-a043-000d3a38a36f,Android App,Android App,2019-07-16,2021-02-24,2021-02-24,2019-07-16,3,1,"69,98","566,72","[AKTIFCOCUK,  ERKEK,  KADIN]",4,"636,7"
10131,2350c324-afa0-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-05,2021-03-05,2021-03-05,2019-09-11,8,1,"229,97","1132,37",[AKTIFCOCUK],9,"1362,34"
10132,87f5bab0-665b-11ea-82da-000d3a38a36f,Ios App,Ios App,2020-03-14,2021-05-02,2021-05-02,2020-03-14,1,1,"49,99","38,99",[],2,"88,98"
10133,345d0edc-6d65-11eb-99c4-000d3a38a36f,Ios App,Ios App,2021-02-12,2021-05-06,2021-05-06,2021-02-12,2,1,"102,98","578,39","[AKTIFCOCUK,  KADIN,  AKTIFSPOR]",3,"681,37"
10134,61ea94ba-5b09-11ea-90d4-000d3a38a36f,Ios App,Ios App,2020-02-16,2021-01-31,2021-01-31,2020-02-16,2,1,"70,49","171,98","[KADIN,  AKTIFSPOR]",3,"242,46999999999997"
10135,26c77fe6-5461-11ea-b1db-000d3a38a36f,Android App,Android App,2020-01-21,2020-06-23,2020-06-23,2020-01-21,2,1,"140,49","129,98","[AKTIFCOCUK,  AKTIFSPOR]",3,"270,47"
10136,7c6ea242-10ac-11ea-8ce6-000d3a38a36f,Ios App,Ios App,2019-11-15,2021-04-18,2021-04-18,2019-12-16,4,1,"29,99","479,61",[COCUK],5,"509,6"
10137,66edb316-2774-11ea-aaaa-000d3a38a36f,Ios App,Ios App,2019-03-21,2021-01-12,2021-01-12,2019-03-21,2,1,"59,99","288,6","[AKTIFCOCUK,  ERKEK,  COCUK]",3,"348,59000000000003"
10138,8ce3e0ee-f7f5-11e9-841e-000d3a38a36f,Android App,Android App,2019-10-26,2021-05-04,2021-05-04,2019-11-02,1,2,"249,97","131,98",[ERKEK],3,"381,95"
10139,8e0016a6-a41b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-13,2021-04-18,2021-04-18,2019-10-28,2,3,"802,87","323,98",[],5,"1126,85"
1014,8f6b9616-e44c-11e9-ad00-000d3a38a36f,Android App,Android App,2019-10-01,2021-04-08,2021-04-08,2020-03-03,4,2,"104,97","474,96",[ERKEK],6,"579,93"
10140,97016490-a26c-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-12,2021-02-16,2021-02-16,2019-03-12,1,1,"79,99","104,98",[AKTIFCOCUK],2,"184,97"
10141,0271f148-ae54-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-10-24,2021-04-28,2021-04-28,2021-03-17,2,1,"90,88","138,48",[ERKEK],3,"229,35999999999999"
10142,903ec8b4-bbbb-11ea-a0c9-000d3a38a36f,Android App,Android App,2020-07-01,2021-03-08,2021-03-08,2020-07-01,1,1,"260,98","49,99",[AKTIFSPOR],2,"310,97"
10143,3d7787a0-473b-11ea-b6c0-000d3a38a36f,Android App,Android App,2019-11-23,2021-05-29,2021-05-29,2019-11-23,2,2,"539,8","284,5","[AKTIFCOCUK,  COCUK]",4,"824,3"
10144,97dba640-fa38-11e9-b138-000d3a38a36f,Mobile,Mobile,2019-10-29,2021-05-01,2021-05-01,2019-10-29,4,1,"367,92","422,76",[],5,"790,6800000000001"
10145,9eabef5c-ad26-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-06-21,2020-12-10,2018-06-21,2020-12-10,1,2,"229,46",55,"[ERKEK,  KADIN]",3,"284,46000000000004"
10146,bbff8a3e-b700-11ea-9e09-000d3a38a36f,Android App,Android App,2020-06-25,2021-01-31,2021-01-31,2020-06-25,1,1,"319,5","89,99","[ERKEK,  AKTIFSPOR]",2,"409,49"
10147,e951de8a-a318-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-23,2021-05-11,2021-05-11,2020-10-17,1,5,"564,43","95,85","[KADIN,  AKTIFSPOR]",6,"660,28"
10148,931cdad0-fa3c-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-29,2021-01-06,2021-01-06,2019-10-29,1,1,"109,99","59,99",[AKTIFSPOR],2,"169,98"
10149,91bc849a-9750-11ea-a9c8-000d3a38a36f,Android App,Desktop,2020-05-14,2021-05-05,2021-05-05,2020-08-30,3,1,"80,49","507,47",[ERKEK],4,"587,96"
1015,9c7d1f98-6302-11ea-a6dc-000d3a38a36f,Android App,Android App,2019-04-07,2021-04-08,2021-04-08,2019-08-13,13,1,"89,98","1226,85","[ERKEK,  AKTIFSPOR]",14,"1316,83"
10150,0c98213a-230f-11ea-8523-000d3a38a36f,Android App,Android App,2019-10-26,2021-05-22,2021-05-22,2019-10-26,4,1,"59,99","298,46",[AKTIFSPOR],5,"358,45"
10151,224779e0-230f-11ea-8523-000d3a38a36f,Android App,Android App,2019-04-04,2021-01-14,2021-01-14,2019-04-04,1,1,"74,98","213,92",[AKTIFCOCUK],2,"288,9"
10152,e7f6eeaa-d6c0-11e9-93bc-000d3a38a36f,Android App,Mobile,2019-08-31,2021-01-18,2021-01-18,2020-03-06,2,2,"199,98","193,98",[ERKEK],4,"393,96"
10153,94f78566-f5b0-11e9-841e-000d3a38a36f,Mobile,Mobile,2019-10-23,2020-11-27,2020-11-27,2020-07-30,1,2,"480,48","383,98",[AKTIFSPOR],3,"864,46"
10154,ba405cbc-a79f-11e9-a2fc-000d3a38a36f,Ios App,Android App,2014-11-26,2020-12-25,2020-12-25,2020-01-17,14,1,"50,74","1792,68",[KADIN],15,"1843,42"
10155,25197da6-9dd8-11e9-9897-000d3a38a36f,Android App,Android App,2017-01-24,2021-02-18,2021-02-18,2019-03-27,34,1,"59,98","3664,93","[ERKEK,  AKTIFSPOR]",35,"3724,91"
10156,4b0f84e8-55a5-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-15,2021-01-26,2021-01-17,2021-01-26,1,2,"100,87","126,97","[AKTIFCOCUK,  COCUK]",3,"227,84"
10157,0b2730fa-b002-11e9-9757-000d3a38a36f,Mobile,Offline,2019-10-25,2020-11-14,2019-10-25,2020-11-14,1,1,"79,98","29,99","[COCUK,  KADIN]",2,"109,97"
10158,a258260a-663c-11ea-82da-000d3a38a36f,Ios App,Ios App,2020-03-15,2021-05-05,2021-05-05,2021-02-22,5,1,"105,87","520,86","[ERKEK,  KADIN]",6,"626,73"
10159,d4217600-ac65-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2017-06-21,2021-02-26,2021-02-26,2020-01-30,9,1,"69,99","1951,33","[AKTIFCOCUK,  COCUK]",10,"2021,32"
1016,d3802e26-abb1-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-01-21,2020-06-02,2020-06-02,2019-10-18,2,1,"134,98","284,92",[AKTIFSPOR],3,"419,9"
10160,261e90f0-5bcf-11ea-841d-000d3a38a36f,Ios App,Ios App,2020-02-02,2021-01-18,2021-01-18,2020-02-02,6,1,"49,99","640,24","[ERKEK,  COCUK,  KADIN]",7,"690,23"
10161,33454cb4-afd7-11e9-9757-000d3a38a36f,Android App,Android App,2019-03-07,2021-04-28,2021-04-28,2019-09-28,14,1,"49,99","2096,53","[ERKEK,  COCUK,  AKTIFSPOR]",15,"2146,52"
10162,1b95daf0-ac55-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-03-18,2020-07-17,2018-03-18,2020-07-17,2,1,"79,99","139,95",[ERKEK],3,"219,94"
10163,9fced964-53d7-11ea-94d4-000d3a38a36f,Android App,Android App,2020-02-04,2021-05-19,2021-05-19,2020-02-04,6,1,"69,99","609,99",[],7,"679,98"
10164,b585062a-f275-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-19,2020-11-22,2020-11-22,2019-10-19,3,1,"59,99","296,73",[],4,"356,72"
10165,58ed0844-e222-11e9-957d-000d3a38a36f,Android App,Android App,2019-09-28,2021-03-08,2021-03-08,2019-12-14,9,2,"214,97","1759,18",[AKTIFSPOR],11,"1974,15"
10166,094c07ec-a2c4-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-18,2021-01-18,2021-01-18,2020-10-28,8,8,"986,32","1424,46","[AKTIFCOCUK,  COCUK,  KADIN,  AKTIFSPOR]",16,"2410,78"
10167,16e9a33c-2c3a-11ea-b752-000d3a38a36f,Desktop,Desktop,2019-10-25,2021-04-24,2021-04-24,2019-10-25,1,1,"79,99","152,88",[],2,"232,87"
10168,c8d4f3f4-2158-11ea-9618-000d3a38a36f,Android App,Offline,2019-11-03,2021-03-03,2020-08-26,2021-03-03,1,2,"129,98","109,98",[KADIN],3,"239,95999999999998"
10169,2afb6376-1e8c-11ea-aa32-000d3a38a36f,Android App,Android App,2019-09-06,2021-01-13,2021-01-13,2020-01-22,3,3,"520,43","421,94",[AKTIFCOCUK],6,"942,3699999999999"
1017,135f95aa-45b7-11ea-a691-000d3a38a36f,Mobile,Mobile,2019-11-15,2021-02-09,2021-02-09,2019-11-15,2,1,"399,9","551,8",[AKTIFSPOR],3,"951,6999999999999"
10170,24663774-9e71-11ea-80cd-000d3a38a36f,Ios App,Offline,2020-05-25,2020-07-06,2020-05-25,2020-07-06,1,1,"79,99","149,93",[KADIN],2,"229,92000000000002"
10171,b8d208f4-a9ec-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-03-07,2021-03-02,2018-03-07,2021-03-02,1,2,"299,98","189,9",[AKTIFCOCUK],3,"489,88"
10172,2aca4176-a162-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-21,2021-05-01,2021-05-01,2019-12-25,3,2,"209,98","479,97",[AKTIFSPOR],5,"689,95"
10173,86bc0a1a-afb2-11e9-9757-000d3a38a36f,Mobile,Mobile,2017-06-19,2020-07-01,2020-07-01,2019-12-11,13,1,"269,97","1384,82","[ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",14,"1654,79"
10174,03947dd8-a554-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-30,2021-05-17,2021-05-17,2021-02-05,1,2,"258,94","76,01","[KADIN,  AKTIFSPOR]",3,"334,95"
10175,b386741c-875d-11ea-ace9-000d3a38a36f,Android App,Offline,2020-04-25,2021-02-15,2020-05-23,2021-02-15,3,1,"109,87","649,86","[ERKEK,  KADIN]",4,"759,73"
10176,2513b1d2-1a38-11ea-941b-000d3a38a36f,Android App,Android App,2019-11-27,2021-05-01,2021-05-01,2021-04-22,2,2,"322,83","610,64","[AKTIFCOCUK,  COCUK,  AKTIFSPOR]",4,"933,47"
10177,abe7ae14-a447-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-18,2021-01-24,2021-01-24,2020-02-29,1,3,"170,44","58,49",[AKTIFSPOR],4,"228,93"
10178,30bb1726-9744-11ea-a9c8-000d3a38a36f,Android App,Offline,2020-05-10,2021-02-24,2020-06-17,2021-02-24,5,1,"90,98","367,12","[COCUK,  KADIN]",6,"458,1"
10179,72eaf544-ae92-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-10-09,2021-02-12,2018-10-30,2021-02-12,3,2,"549,96","300,99","[COCUK,  AKTIFSPOR]",5,"850,95"
1018,705edae8-2bce-11ea-91ab-000d3a38a36f,Android App,Android App,2019-12-01,2020-06-06,2020-06-06,2019-12-01,2,1,"79,99","290,46",[KADIN],3,"370,45"
10180,10d64c88-a4d7-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-05-30,2021-03-17,2021-03-17,2020-02-15,9,4,"365,95","3526,97","[AKTIFCOCUK,  AKTIFSPOR]",13,"3892,9199999999996"
10181,2997ba62-a89d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-02-21,2020-12-31,2016-02-21,2020-12-31,1,1,"42,98","59,99","[ERKEK,  KADIN]",2,"102,97"
10182,03917018-492a-11eb-806e-000d3a38a36f,Desktop,Desktop,2020-12-28,2021-04-19,2021-04-19,2020-12-28,1,1,"219,5","118,99",[KADIN],2,"338,49"
10183,8bd7a4b8-f338-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-20,2021-05-12,2021-05-12,2019-10-20,15,1,"56,98","1421,33","[AKTIFCOCUK,  ERKEK,  KADIN,  AKTIFSPOR]",16,"1478,31"
10184,95f185d4-0f81-11ea-9752-b00cd16829a3,Android App,Offline,2019-11-22,2021-05-27,2020-06-03,2021-05-27,2,2,"279,97","248,94","[ERKEK,  COCUK]",4,"528,9100000000001"
10185,c620f718-298f-11ea-b87a-000d3a38a36f,Ios App,Ios App,2019-05-29,2020-06-13,2020-06-13,2019-05-29,1,1,"69,99","129,98",[AKTIFSPOR],2,"199,96999999999997"
10186,ab9be842-aca5-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-04-30,2020-08-26,2020-08-26,2019-09-19,4,1,"59,99","473,67","[KADIN,  AKTIFSPOR]",5,"533,66"
10187,f91c9d14-5b41-11ea-a00f-000d3a38a36f,Ios App,Ios App,2019-12-15,2020-06-15,2020-06-15,2019-12-15,1,1,"229,98","288,38","[AKTIFCOCUK,  KADIN]",2,"518,36"
10188,b7c8e642-5bcd-11ea-aea2-000d3a38a36f,Mobile,Mobile,2020-01-06,2021-05-19,2021-05-19,2020-01-06,1,1,"149,99","119,6",[],2,"269,59000000000003"
10189,db9fc5d0-fa6b-11ea-9564-000d3a38a36f,Ios App,Offline,2017-10-13,2021-05-27,2021-02-07,2021-05-27,5,5,"565,43","489,95","[COCUK,  KADIN,  AKTIFSPOR]",10,"1055,3799999999999"
1019,ab404e04-1660-11ea-aa74-000d3a38a36f,Android App,Offline,2019-11-13,2021-04-07,2019-11-13,2021-04-07,1,1,"120,87","99,99","[COCUK,  KADIN]",2,"220,86"
10190,f8fdc566-7c6e-11eb-bf65-000d3a38a36f,Mobile,Mobile,2021-03-03,2021-05-09,2021-05-09,2021-03-03,1,1,"79,99","110,49",[AKTIFCOCUK],2,"190,48"
10191,ccd92d9e-98cc-11ea-b97a-000d3a38a36f,Ios App,Offline,2020-05-17,2020-11-11,2020-05-17,2020-11-11,1,1,"140,49","73,98",[COCUK],2,"214,47000000000003"
10192,c99b2f62-a573-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-07-01,2021-03-07,2020-05-02,2021-03-07,1,4,"435,69","159,96",[ERKEK],5,"595,65"
10193,f8ae1892-a8e2-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-06-13,2021-03-09,2016-06-13,2021-03-09,1,3,"322,83","60,05","[COCUK,  KADIN,  AKTIFSPOR]",4,"382,88"
10194,0d4c9dd8-ff0e-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-04-15,2020-11-15,2020-11-15,2019-11-04,1,3,"739,95","139,9",[],4,"879,85"
10195,bf66e6a0-a3e6-11e9-a2fc-000d3a38a36f,Android App,Offline,2016-10-21,2021-03-03,2020-12-23,2021-03-03,16,1,"99,99","1619,93","[KADIN,  AKTIFSPOR]",17,"1719,92"
10196,67b2dba8-5b4c-11ea-b23a-000d3a38a36f,Mobile,Mobile,2019-12-14,2021-03-16,2021-03-16,2019-12-14,3,1,"139,99","679,05",[AKTIFSPOR],4,"819,04"
10197,a52ab84e-6d07-11ea-84a8-000d3a38a36f,Ios App,Mobile,2020-02-06,2020-11-26,2020-11-26,2020-02-06,6,1,"99,99","738,37","[ERKEK,  AKTIFSPOR]",7,"838,36"
10198,9d333174-5bb0-11ea-b25a-000d3a38a36f,Mobile,Mobile,2019-12-14,2021-02-22,2021-02-22,2019-12-14,1,1,"202,96","233,67","[AKTIFCOCUK,  COCUK]",2,"436,63"
10199,3520cdda-564c-11ea-b9b9-000d3a38a36f,Mobile,Mobile,2019-12-07,2020-10-04,2020-10-04,2019-12-07,1,2,"1009,87","169,99",[KADIN],3,"1179,8600000000001"
102,f9adaeba-bbb5-11ea-a0c9-000d3a38a36f,Desktop,Offline,2019-09-08,2021-04-06,2021-03-31,2021-04-06,2,3,"270,47","264,91",[AKTIFSPOR],5,"535,3800000000001"
1020,82693422-28f4-11ea-b87a-000d3a38a36f,Ios App,Ios App,2019-08-03,2021-02-20,2021-02-20,2019-10-29,3,2,"164,98","299,97","[ERKEK,  AKTIFSPOR]",5,"464,95000000000005"
10200,ede4018e-a8e1-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-07-31,2021-05-08,2021-05-08,2020-03-02,20,6,"820,94","2156,92",[AKTIFSPOR],26,"2977,86"
10201,a813d7dc-2bd7-11ea-91ab-000d3a38a36f,Ios App,Ios App,2019-12-23,2021-03-16,2021-03-16,2020-08-26,3,1,"180,48","942,34","[ERKEK,  AKTIFSPOR]",4,"1122,82"
10202,1c981a50-9dc6-11e9-9897-000d3a38a36f,Mobile,Offline,2018-01-29,2020-12-11,2018-01-30,2020-12-11,2,3,"523,44","115,95","[COCUK,  AKTIFSPOR]",5,"639,3900000000001"
10203,63300562-9f66-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2013-07-31,2020-07-29,2020-07-29,2019-04-27,2,2,"154,97","189,95","[ERKEK,  KADIN]",4,"344,91999999999996"
10204,0801c996-1f59-11ea-87bf-000d3a38a36f,Android App,Android App,2019-08-24,2020-12-26,2020-12-26,2020-08-27,1,3,"500,46","49,99","[AKTIFCOCUK,  COCUK]",4,"550,4499999999999"
10205,2b372dca-a722-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-06-15,2021-03-03,2021-03-03,2019-07-22,14,1,"149,97","1394,45","[AKTIFCOCUK,  ERKEK,  COCUK,  AKTIFSPOR]",15,"1544,42"
10206,a2c92740-a285-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-14,2021-05-05,2021-05-05,2019-08-07,1,2,"169,96","113,38",[COCUK],3,"283,34000000000003"
10207,7b9d82f2-5b0c-11ea-8c8e-000d3a38a36f,Desktop,Desktop,2020-02-12,2021-04-30,2021-04-30,2020-02-12,1,1,"200,74","252,4",[AKTIFCOCUK],2,"453,14"
10208,e370feec-b123-11e9-9757-000d3a38a36f,Android App,Android App,2019-02-08,2021-04-02,2021-04-02,2019-09-05,5,1,"124,98","521,9",[ERKEK],6,"646,88"
10209,daec07ac-a8e1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-07-01,2021-02-17,2016-07-01,2021-02-17,1,1,"419,99","64,99",[],2,"484,98"
1021,65465e32-ace5-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-05-23,2021-01-25,2021-01-25,2019-09-29,8,2,"256,95","1675,6","[AKTIFCOCUK,  COCUK,  AKTIFSPOR]",10,"1932,55"
10210,82e54a2c-7371-11ea-92d0-000d3a38a36f,Android App,Android App,2019-12-08,2021-05-23,2021-05-23,2019-12-08,1,1,"89,99","118,12",[],2,"208,11"
10211,ce41856e-acb4-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-05-04,2020-08-09,2020-04-16,2020-08-09,2,1,"49,99","163,98",[KADIN],3,"213,97"
10212,3c3407d0-b201-11e9-89fa-000d3a38a36f,Ios App,Ios App,2019-07-24,2020-05-31,2020-05-31,2019-07-24,1,1,"239,96","215,99",[AKTIFSPOR],2,"455,95000000000005"
10213,b03fed6e-b130-11e9-9757-000d3a38a36f,Mobile,Offline,2019-05-22,2021-04-27,2019-05-22,2021-04-27,1,2,"330,86","89,99",[],3,"420,85"
10214,f0401ba8-8c9c-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-02,2021-03-23,2020-05-02,2021-03-23,1,1,"179,87","47,99",[KADIN],2,"227,86"
10215,a2118632-9e3c-11e9-9897-000d3a38a36f,Android App,Android App,2020-06-15,2021-05-09,2021-05-09,2021-04-09,3,1,"60,88","600,26","[ERKEK,  COCUK,  AKTIFSPOR]",4,"661,14"
10216,6ac2ee14-11e1-11ea-b630-000d3a38a36f,Android App,Android App,2019-10-29,2020-11-28,2020-11-28,2019-10-29,7,1,"119,99","829,6","[KADIN,  AKTIFSPOR]",8,"949,59"
10217,86eeed2e-a6cd-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-03-12,2020-10-14,2020-10-14,2020-01-26,4,2,"250,47","600,73","[AKTIFCOCUK,  ERKEK,  COCUK]",6,"851,2"
10218,94bb2e9a-9d09-11e9-9897-000d3a38a36f,Mobile,Desktop,2016-06-29,2021-05-11,2021-05-11,2020-01-09,9,3,"309,96","1268,71","[KADIN,  AKTIFSPOR]",12,"1578,67"
10219,b718ae36-2832-11ea-a043-000d3a38a36f,Ios App,Ios App,2014-09-28,2020-08-04,2020-08-04,2019-10-06,8,2,"529,84","1787,32","[AKTIFCOCUK,  COCUK]",10,"2317,16"
1022,05b1365c-616e-11ea-8dd8-000d3a38a36f,Android App,Android App,2018-05-16,2021-04-07,2021-04-07,2020-07-22,11,1,"229,99","2730,67","[AKTIFCOCUK,  ERKEK,  COCUK,  AKTIFSPOR]",12,"2960,66"
10220,ab06e378-a36d-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-03-29,2021-05-30,2021-05-30,2019-12-10,1,3,"319,96","83,63",[],4,"403,59"
10221,d92224e2-f5c6-11e9-841e-000d3a38a36f,Mobile,Mobile,2019-03-10,2021-04-15,2021-04-15,2020-01-19,3,3,"264,96","1133,94",[],6,"1398,9"
10222,c3ae3bf4-5bd4-11ea-a17b-000d3a38a36f,Mobile,Mobile,2016-06-07,2020-09-30,2020-09-30,2020-02-14,3,1,"180,74","219,95","[ERKEK,  KADIN]",4,"400,69"
10223,2660d55a-ae5a-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-13,2021-03-03,2021-03-03,2020-02-11,4,6,"534,88","542,16","[AKTIFCOCUK,  COCUK,  KADIN]",10,"1077,04"
10224,04326562-568c-11eb-9e65-000d3a38a36f,Android App,Android App,2020-12-22,2021-01-14,2021-01-14,2020-12-22,1,1,"59,99","263,92","[KADIN,  AKTIFSPOR]",2,"323,91"
10225,d4410d7a-a365-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-29,2021-05-06,2021-05-06,2021-02-12,2,3,"375,83","430,8",[AKTIFSPOR],5,"806,63"
10226,b260b6a6-a928-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2016-03-15,2020-09-13,2020-09-13,2020-03-01,7,2,"139,97","1213,38","[AKTIFCOCUK,  COCUK,  KADIN,  AKTIFSPOR]",9,"1353,3500000000001"
10227,c7da3e7c-9fc7-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-08-08,2021-02-13,2021-02-13,2019-08-08,3,1,"29,99","398,9",[AKTIFCOCUK],4,"428,89"
10228,598b2ef6-b019-11e9-9757-000d3a38a36f,Android App,Offline,2019-03-09,2021-04-21,2020-06-26,2021-04-21,1,5,"338,82","104,99","[AKTIFCOCUK,  ERKEK,  KADIN]",6,"443,81"
10229,66534586-b174-11e9-89fa-000d3a38a36f,Ios App,Ios App,2019-06-29,2020-09-25,2020-09-25,2019-08-29,2,1,"89,98","203,39",[],3,"293,37"
1023,b1c28c2a-2442-11ea-a30f-000d3a38a36f,Mobile,Mobile,2019-11-02,2020-11-08,2020-11-08,2019-11-02,1,1,"79,99","83,99",[AKTIFSPOR],2,"163,98"
10230,99fada86-ac9f-11e9-a2fc-000d3a38a36f,Ios App,Desktop,2017-08-01,2020-12-31,2020-12-31,2020-08-11,6,3,"363,96","718,94",[KADIN],9,"1082,9"
10231,fdc872fa-1edf-11ea-81ff-000d3a38a36f,Android App,Android App,2019-03-23,2021-05-19,2021-05-19,2019-11-23,1,2,"349,97","347,98",[AKTIFSPOR],3,"697,95"
10232,562a478a-aca7-11e9-a2fc-000d3a38a36f,Ios App,Desktop,2019-01-01,2021-01-22,2021-01-22,2020-07-03,2,1,"373,39","429,98","[KADIN,  AKTIFSPOR]",3,"803,37"
10233,774df020-9d55-11ea-a27a-000d3a38a36f,Android App,Android App,2020-05-22,2021-05-01,2021-05-01,2021-03-03,1,2,"220,47","118,77","[AKTIFCOCUK,  ERKEK,  COCUK]",3,"339,24"
10234,4a8f0ce0-1f29-11ea-87bf-000d3a38a36f,Android App,Android App,2019-06-18,2020-12-23,2020-12-23,2019-12-24,1,3,"549,93","197,99",[ERKEK],4,"747,92"
